symbol,setup_type,d_minus_2,signal_day,trade_day,d2_open,d2_close,d1_open,d1_close,d1_body_abs,d1_range,bars_trade_day
5m_data,FGD,2018-06-15,2018-06-18,2018-06-19,7284.6,7255.9,7251.8,7252.3,0.5,80.5,274
5m_data,FRD,2018-06-18,2018-06-19,2018-06-20,7251.8,7252.3,7251.5,7233.4,18.100000000000364,120.5,274
5m_data,FGD,2018-06-19,2018-06-20,2018-06-21,7251.5,7233.4,7232.1,7291.8,59.69999999999982,109.30000000000018,274
5m_data,FRD,2018-06-20,2018-06-21,2018-06-22,7232.1,7291.8,7293.9,7206.7,87.19999999999982,131.0,274
5m_data,FGD,2018-06-25,2018-06-26,2018-06-27,7200.2,7048.0,7045.3,7070.7,25.399999999999636,89.90000000000055,274
5m_data,FRD,2018-06-26,2018-06-27,2018-06-28,7045.3,7070.7,7077.5,6978.9,98.60000000000036,163.19999999999982,273
5m_data,FGD,2018-06-27,2018-06-28,2018-06-29,7077.5,6978.9,6979.3,7039.8,60.5,119.69999999999982,274
5m_data,FRD,2018-07-02,2018-07-03,2018-07-04,7049.3,7098.9,7091.6,7005.3,86.30000000000018,142.5,228
5m_data,FGD,2018-07-03,2018-07-04,2018-07-05,7091.6,7005.3,7006.1,7025.5,19.399999999999636,40.30000000000018,274
5m_data,FRD,2018-07-09,2018-07-10,2018-07-11,7214.5,7285.5,7283.0,7254.6,28.399999999999636,75.79999999999927,274
5m_data,FGD,2018-07-10,2018-07-11,2018-07-12,7283.0,7254.6,7238.6,7240.0,1.3999999999996362,85.0,274
5m_data,FRD,2018-07-13,2018-07-16,2018-07-17,7361.9,7381.2,7383.1,7305.6,77.5,98.0,274
5m_data,FGD,2018-07-16,2018-07-17,2018-07-18,7383.1,7305.6,7301.9,7408.0,106.10000000000036,142.39999999999964,274
5m_data,FRD,2018-07-17,2018-07-18,2018-07-19,7301.9,7408.0,7404.8,7382.9,21.900000000000546,56.400000000000546,274
5m_data,FGD,2018-07-20,2018-07-23,2018-07-24,7359.7,7349.3,7353.6,7406.4,52.79999999999927,120.70000000000073,274
5m_data,FRD,2018-07-23,2018-07-24,2018-07-25,7353.6,7406.4,7397.9,7394.3,3.5999999999994543,103.0,274
5m_data,FGD,2018-07-24,2018-07-25,2018-07-26,7397.9,7394.3,7391.2,7470.2,79.0,134.10000000000036,274
5m_data,FRD,2018-07-26,2018-07-27,2018-07-30,7382.4,7411.2,7414.5,7288.5,126.0,203.30000000000018,274
5m_data,FGD,2018-07-30,2018-07-31,2018-08-01,7279.2,7196.6,7197.2,7283.6,86.40000000000055,107.70000000000073,274
5m_data,FRD,2018-07-31,2018-08-01,2018-08-02,7197.2,7283.6,7283.8,7275.6,8.199999999999818,62.70000000000073,274
5m_data,FGD,2018-08-01,2018-08-02,2018-08-03,7283.8,7275.6,7275.8,7383.1,107.30000000000018,179.80000000000018,274
5m_data,FRD,2018-08-07,2018-08-08,2018-08-09,7428.1,7469.6,7464.3,7453.1,11.199999999999818,53.19999999999982,274
5m_data,FGD,2018-08-08,2018-08-09,2018-08-10,7464.3,7453.1,7452.7,7461.8,9.100000000000364,48.5,274
5m_data,FRD,2018-08-09,2018-08-10,2018-08-13,7452.7,7461.8,7456.2,7420.2,36.0,81.0,274
5m_data,FGD,2018-08-13,2018-08-14,2018-08-15,7411.0,7407.2,7405.8,7450.8,45.0,67.19999999999982,274
5m_data,FRD,2018-08-14,2018-08-15,2018-08-16,7405.8,7450.8,7446.3,7370.6,75.69999999999982,148.10000000000036,274
5m_data,FGD,2018-08-15,2018-08-16,2018-08-17,7446.3,7370.6,7366.4,7371.1,4.700000000000728,70.80000000000018,274
5m_data,FRD,2018-08-17,2018-08-20,2018-08-21,7370.4,7379.6,7379.8,7372.1,7.699999999999818,68.90000000000055,275
5m_data,FGD,2018-08-21,2018-08-22,2018-08-23,7369.5,7367.6,7357.5,7423.0,65.5,92.69999999999982,274
5m_data,FRD,2018-08-22,2018-08-23,2018-08-24,7357.5,7423.0,7423.0,7413.8,9.199999999999818,63.600000000000364,274
5m_data,FGD,2018-08-23,2018-08-24,2018-08-27,7423.0,7413.8,7415.8,7486.8,71.0,80.0,275
5m_data,FRD,2018-08-29,2018-08-30,2018-08-31,7569.4,7663.4,7664.4,7636.2,28.199999999999818,70.80000000000018,274
5m_data,FGD,2018-08-30,2018-08-31,2018-09-03,7664.4,7636.2,7631.2,7664.9,33.69999999999982,48.69999999999982,228
5m_data,FRD,2018-09-03,2018-09-04,2018-09-05,7662.6,7674.8,7673.6,7638.2,35.400000000000546,105.89999999999964,275
5m_data,FGD,2018-09-07,2018-09-10,2018-09-11,7448.5,7427.1,7428.6,7457.3,28.699999999999818,69.5,275
5m_data,FRD,2018-09-11,2018-09-12,2018-09-13,7456.2,7510.8,7510.7,7479.4,31.300000000000182,115.80000000000018,275
5m_data,FGD,2018-09-12,2018-09-13,2018-09-14,7510.7,7479.4,7477.7,7562.0,84.30000000000018,112.5,274
5m_data,FRD,2018-09-13,2018-09-14,2018-09-17,7477.7,7562.0,7559.5,7540.2,19.300000000000182,83.30000000000018,274
5m_data,FGD,2018-09-17,2018-09-18,2018-09-19,7533.3,7435.5,7433.4,7501.6,68.20000000000073,141.39999999999964,276
5m_data,FRD,2018-09-20,2018-09-21,2018-09-24,7501.0,7587.1,7573.0,7522.9,50.100000000000364,89.19999999999982,276
5m_data,FGD,2018-09-21,2018-09-24,2018-09-25,7573.0,7522.9,7513.0,7567.1,54.100000000000364,119.5,276
5m_data,FRD,2018-09-25,2018-09-26,2018-09-27,7565.6,7573.7,7572.4,7565.5,6.899999999999636,89.0,276
5m_data,FGD,2018-09-26,2018-09-27,2018-09-28,7572.4,7565.5,7565.3,7640.0,74.69999999999982,100.0,276
5m_data,FRD,2018-10-01,2018-10-02,2018-10-03,7648.2,7650.3,7649.5,7634.3,15.199999999999818,82.30000000000018,276
5m_data,FGD,2018-10-08,2018-10-09,2018-10-10,7425.5,7371.9,7370.9,7375.8,4.900000000000546,117.19999999999982,275
5m_data,FRD,2018-10-09,2018-10-10,2018-10-11,7370.9,7375.8,7374.7,6985.1,389.59999999999945,411.7000000000007,274
5m_data,FGD,2018-10-10,2018-10-11,2018-10-12,7374.7,6985.1,6991.2,7035.2,44.0,229.5,274
5m_data,FRD,2018-10-12,2018-10-15,2018-10-16,7020.4,7168.1,7161.7,7057.7,104.0,118.90000000000055,274
5m_data,FGD,2018-10-15,2018-10-16,2018-10-17,7161.7,7057.7,7053.4,7326.9,273.5,294.7999999999993,275
5m_data,FRD,2018-10-16,2018-10-17,2018-10-18,7053.4,7326.9,7329.0,7301.3,27.699999999999818,146.10000000000036,274
5m_data,FGD,2018-10-19,2018-10-22,2018-10-23,7139.9,7091.7,7061.4,7146.5,85.10000000000036,153.0,274
5m_data,FRD,2018-10-22,2018-10-23,2018-10-24,7061.4,7146.5,7139.4,7126.6,12.799999999999272,219.5,274
5m_data,FGD,2018-10-24,2018-10-25,2018-10-26,7123.7,6863.3,6865.5,6878.1,12.600000000000364,258.90000000000055,274
5m_data,FRD,2018-10-26,2018-10-29,2018-10-30,6864.2,6864.5,6921.0,6713.4,207.60000000000036,410.6999999999998,264
5m_data,FGD,2018-10-29,2018-10-30,2018-10-31,6921.0,6713.4,6703.0,6834.0,131.0,188.30000000000018,264
5m_data,FRD,2018-11-01,2018-11-02,2018-11-05,6954.2,7019.5,6970.8,6968.2,2.600000000000364,229.80000000000018,264
5m_data,FGD,2018-11-05,2018-11-06,2018-11-07,6960.9,6935.3,6936.0,7009.2,73.19999999999982,127.69999999999982,274
5m_data,FRD,2018-11-07,2018-11-08,2018-11-09,6998.7,7213.3,7200.2,7144.8,55.399999999999636,98.0,274
5m_data,FGD,2018-11-12,2018-11-13,2018-11-14,7014.4,6833.2,6836.2,6850.7,14.5,160.0,274
5m_data,FRD,2018-11-13,2018-11-14,2018-11-15,6836.2,6850.7,6847.5,6771.6,75.89999999999964,182.70000000000073,275
5m_data,FGD,2018-11-14,2018-11-15,2018-11-16,6847.5,6771.6,6770.6,6873.4,102.79999999999927,208.39999999999964,275
5m_data,FRD,2018-11-16,2018-11-19,2018-11-20,6862.6,6886.8,6864.5,6666.1,198.39999999999964,301.40000000000055,274
5m_data,FGD,2018-11-20,2018-11-21,2018-11-22,6655.5,6517.2,6519.3,6570.4,51.099999999999454,139.0,228
5m_data,FRD,2018-11-21,2018-11-22,2018-11-23,6519.3,6570.4,6572.6,6514.4,58.20000000000073,90.80000000000018,231
5m_data,FGD,2018-11-22,2018-11-23,2018-11-26,6572.6,6514.4,6515.7,6524.1,8.400000000000546,106.0,179
5m_data,FRD,2018-11-28,2018-11-29,2018-11-30,6720.5,6912.3,6903.0,6902.3,0.6999999999998181,99.60000000000036,274
5m_data,FGD,2018-11-29,2018-11-30,2018-12-03,6903.0,6902.3,6901.0,6956.9,55.899999999999636,95.19999999999982,274
5m_data,FRD,2018-12-03,2018-12-04,2018-12-05,7047.0,7055.2,7048.9,6799.4,249.5,271.5,189
5m_data,FGD,2018-12-04,2018-12-05,2018-12-06,7048.9,6799.4,6793.5,6838.7,45.19999999999982,71.60000000000036,274
5m_data,FRD,2018-12-06,2018-12-07,2018-12-10,6828.9,6839.2,6832.9,6625.8,207.09999999999945,260.5,274
5m_data,FGD,2018-12-07,2018-12-10,2018-12-11,6832.9,6625.8,6589.2,6693.7,104.5,178.5,274
5m_data,FRD,2018-12-10,2018-12-11,2018-12-12,6589.2,6693.7,6693.7,6681.4,12.300000000000182,157.59999999999945,275
5m_data,FGD,2018-12-11,2018-12-12,2018-12-13,6693.7,6681.4,6682.0,6760.7,78.69999999999982,190.0,274
5m_data,FRD,2018-12-12,2018-12-13,2018-12-14,6682.0,6760.7,6768.0,6746.1,21.899999999999636,114.60000000000036,274
5m_data,FGD,2018-12-24,2018-12-27,2018-12-28,6009.7,5871.0,6257.8,6291.9,34.099999999999454,277.7999999999993,274
5m_data,FRD,2018-12-27,2018-12-28,2018-12-31,6257.8,6291.9,6293.8,6276.4,17.400000000000546,158.5,275
5m_data,FGD,2018-12-28,2018-12-31,2019-01-02,6293.8,6276.4,6330.8,6335.1,4.300000000000182,93.5,178
5m_data,FRD,2018-12-31,2019-01-02,2019-01-03,6330.8,6335.1,6251.0,6250.1,0.8999999999996362,254.90000000000055,274
5m_data,FGD,2019-01-03,2019-01-04,2019-01-07,6212.8,6153.5,6152.4,6417.3,264.90000000000055,325.59999999999945,274
5m_data,FRD,2019-01-10,2019-01-11,2019-01-14,6582.7,6614.5,6611.6,6600.8,10.800000000000182,59.80000000000018,274
5m_data,FGD,2019-01-14,2019-01-15,2019-01-16,6584.7,6536.6,6532.8,6666.5,133.69999999999982,145.89999999999964,274
5m_data,FRD,2019-01-15,2019-01-16,2019-01-17,6532.8,6666.5,6664.3,6657.9,6.400000000000546,72.20000000000073,274
5m_data,FGD,2019-01-16,2019-01-17,2019-01-18,6664.3,6657.9,6656.8,6718.4,61.599999999999454,147.19999999999982,274
5m_data,FRD,2019-01-18,2019-01-21,2019-01-22,6716.2,6794.3,6777.1,6751.6,25.5,51.0,274
5m_data,FGD,2019-01-22,2019-01-23,2019-01-24,6742.1,6644.7,6640.2,6662.3,22.100000000000364,131.19999999999982,274
5m_data,FRD,2019-01-25,2019-01-28,2019-01-29,6672.7,6786.5,6773.8,6692.2,81.60000000000036,140.69999999999982,274
5m_data,FGD,2019-01-29,2019-01-30,2019-01-31,6688.3,6676.0,6685.3,6833.3,148.0,186.39999999999964,274
5m_data,FRD,2019-01-31,2019-02-01,2019-02-04,6843.1,6925.1,6897.5,6872.0,25.5,66.59999999999945,274
5m_data,FGD,2019-02-01,2019-02-04,2019-02-05,6897.5,6872.0,6854.1,6935.8,81.69999999999982,121.69999999999982,274
5m_data,FRD,2019-02-05,2019-02-06,2019-02-07,6928.9,7008.4,7003.6,6983.7,19.900000000000546,66.0,274
5m_data,FGD,2019-02-07,2019-02-08,2019-02-11,6979.7,6898.1,6890.5,6914.5,24.0,84.59999999999945,274
5m_data,FRD,2019-02-08,2019-02-11,2019-02-12,6890.5,6914.5,6917.5,6904.1,13.399999999999636,73.80000000000018,274
5m_data,FGD,2019-02-11,2019-02-12,2019-02-13,6917.5,6904.1,6898.1,7012.6,114.5,124.10000000000036,274
5m_data,FRD,2019-02-18,2019-02-19,2019-02-20,7055.6,7073.6,7069.6,7061.2,8.400000000000546,59.100000000000364,274
5m_data,FGD,2019-02-19,2019-02-20,2019-02-21,7069.6,7061.2,7056.0,7062.4,6.399999999999636,72.69999999999982,275
5m_data,FRD,2019-02-20,2019-02-21,2019-02-22,7056.0,7062.4,7060.2,7028.6,31.599999999999454,108.20000000000073,274
5m_data,FGD,2019-02-21,2019-02-22,2019-02-25,7060.2,7028.6,7016.9,7091.8,74.90000000000055,82.5,274
5m_data,FRD,2019-02-25,2019-02-26,2019-02-27,7103.7,7113.1,7113.0,7104.4,8.600000000000364,77.89999999999964,274
5m_data,FGD,2019-02-26,2019-02-27,2019-02-28,7113.0,7104.4,7099.0,7117.9,18.899999999999636,83.69999999999982,274
5m_data,FRD,2019-02-27,2019-02-28,2019-03-01,7099.0,7117.9,7111.9,7102.6,9.299999999999272,57.80000000000018,274
5m_data,FGD,2019-02-28,2019-03-01,2019-03-04,7111.9,7102.6,7096.3,7151.3,55.0,66.5,274
5m_data,FRD,2019-03-01,2019-03-04,2019-03-05,7096.3,7151.3,7169.4,7139.0,30.399999999999636,136.5,274
5m_data,FGD,2019-03-04,2019-03-05,2019-03-06,7169.4,7139.0,7136.2,7153.8,17.600000000000364,57.5,274
5m_data,FRD,2019-03-05,2019-03-06,2019-03-07,7136.2,7153.8,7146.1,7105.1,41.0,63.69999999999982,274
5m_data,FGD,2019-03-07,2019-03-08,2019-03-11,7100.3,7022.3,7018.0,7025.2,7.199999999999818,94.60000000000036,264
5m_data,FRD,2019-03-13,2019-03-14,2019-03-15,7203.0,7268.8,7276.1,7239.4,36.70000000000073,54.30000000000018,264
5m_data,FGD,2019-03-14,2019-03-15,2019-03-18,7276.1,7239.4,7242.8,7314.2,71.39999999999964,90.89999999999964,264
5m_data,FRD,2019-03-21,2019-03-22,2019-03-25,7379.1,7498.8,7499.4,7331.2,168.19999999999982,191.59999999999945,264
5m_data,FGD,2019-03-25,2019-03-26,2019-03-27,7336.2,7332.7,7324.8,7354.7,29.899999999999636,106.79999999999927,264
5m_data,FRD,2019-03-26,2019-03-27,2019-03-28,7324.8,7354.7,7345.2,7297.7,47.5,127.79999999999927,264
5m_data,FGD,2019-03-27,2019-03-28,2019-03-29,7345.2,7297.7,7292.7,7326.4,33.69999999999982,82.69999999999982,264
5m_data,FRD,2019-04-03,2019-04-04,2019-04-05,7490.2,7554.9,7552.9,7535.9,17.0,75.30000000000018,274
5m_data,FGD,2019-04-04,2019-04-05,2019-04-08,7552.9,7535.9,7532.8,7581.1,48.30000000000018,54.0,274
5m_data,FRD,2019-04-08,2019-04-09,2019-04-10,7580.8,7598.4,7599.1,7564.5,34.600000000000364,52.400000000000546,274
5m_data,FGD,2019-04-09,2019-04-10,2019-04-11,7599.1,7564.5,7564.8,7619.2,54.399999999999636,70.0,274
5m_data,FRD,2019-04-10,2019-04-11,2019-04-12,7564.8,7619.2,7618.1,7594.2,23.900000000000546,57.100000000000364,274
5m_data,FGD,2019-04-11,2019-04-12,2019-04-15,7618.1,7594.2,7590.7,7627.5,36.80000000000018,56.400000000000546,274
5m_data,FRD,2019-04-12,2019-04-15,2019-04-16,7590.7,7627.5,7630.4,7626.2,4.199999999999818,60.100000000000364,274
5m_data,FGD,2019-04-15,2019-04-16,2019-04-17,7630.4,7626.2,7626.7,7653.2,26.5,47.399999999999636,274
5m_data,FRD,2019-04-24,2019-04-25,2019-04-26,7810.5,7819.6,7836.9,7776.3,60.599999999999454,87.10000000000036,274
5m_data,FGD,2019-04-25,2019-04-26,2019-04-29,7836.9,7776.3,7777.1,7818.7,41.599999999999454,91.59999999999945,274
5m_data,FRD,2019-04-26,2019-04-29,2019-04-30,7777.1,7818.7,7819.1,7789.0,30.100000000000364,63.69999999999982,275
5m_data,FGD,2019-04-29,2019-04-30,2019-05-01,7819.1,7789.0,7785.6,7837.1,51.5,117.20000000000073,275
5m_data,FRD,2019-04-30,2019-05-01,2019-05-02,7785.6,7837.1,7831.1,7721.3,109.80000000000018,133.60000000000036,274
5m_data,FGD,2019-05-01,2019-05-02,2019-05-03,7831.1,7721.3,7719.5,7720.4,0.8999999999996362,122.40000000000055,274
5m_data,FRD,2019-05-06,2019-05-07,2019-05-08,7754.8,7785.8,7730.8,7652.7,78.10000000000036,222.19999999999982,275
5m_data,FGD,2019-05-09,2019-05-10,2019-05-13,7623.6,7578.9,7572.5,7592.3,19.800000000000182,214.89999999999964,274
5m_data,FRD,2019-05-10,2019-05-13,2019-05-14,7572.5,7592.3,7504.2,7297.0,207.19999999999982,243.19999999999982,274
5m_data,FGD,2019-05-13,2019-05-14,2019-05-15,7504.2,7297.0,7292.4,7410.3,117.90000000000055,172.90000000000055,274
5m_data,FRD,2019-05-16,2019-05-17,2019-05-20,7505.8,7585.2,7580.7,7493.7,87.0,117.19999999999982,274
5m_data,FGD,2019-05-20,2019-05-21,2019-05-22,7495.1,7388.9,7391.3,7446.7,55.399999999999636,84.19999999999982,274
5m_data,FRD,2019-05-21,2019-05-22,2019-05-23,7391.3,7446.7,7446.0,7414.7,31.300000000000182,81.39999999999964,274
5m_data,FGD,2019-05-24,2019-05-27,2019-05-28,7302.1,7301.8,7302.3,7305.2,2.899999999999636,46.400000000000546,275
5m_data,FRD,2019-05-27,2019-05-28,2019-05-29,7302.3,7305.2,7299.3,7283.5,15.800000000000182,89.59999999999945,274
5m_data,FGD,2019-05-29,2019-05-30,2019-05-31,7277.7,7207.2,7199.7,7246.5,46.80000000000018,64.5,274
5m_data,FRD,2019-05-30,2019-05-31,2019-06-03,7199.7,7246.5,7239.6,7130.2,109.40000000000055,126.40000000000055,274
5m_data,FGD,2019-06-03,2019-06-04,2019-06-05,7095.4,7001.6,6999.5,7180.5,181.0,204.60000000000036,275
5m_data,FRD,2019-06-11,2019-06-12,2019-06-13,7512.0,7516.1,7512.1,7473.5,38.600000000000364,69.5,274
5m_data,FGD,2019-06-12,2019-06-13,2019-06-14,7512.1,7473.5,7467.8,7506.5,38.69999999999982,114.19999999999982,274
5m_data,FRD,2019-06-13,2019-06-14,2019-06-17,7467.8,7506.5,7490.3,7479.5,10.800000000000182,68.89999999999964,274
5m_data,FGD,2019-06-14,2019-06-17,2019-06-18,7490.3,7479.5,7476.2,7538.1,61.900000000000546,73.20000000000073,274
5m_data,FRD,2019-06-20,2019-06-21,2019-06-24,7661.7,7736.6,7730.3,7720.5,9.800000000000182,77.0,274
5m_data,FGD,2019-06-21,2019-06-24,2019-06-25,7730.3,7720.5,7706.4,7729.7,23.300000000000182,65.5,274
5m_data,FRD,2019-06-24,2019-06-25,2019-06-26,7706.4,7729.7,7724.0,7607.8,116.19999999999982,169.60000000000036,274
5m_data,FGD,2019-06-25,2019-06-26,2019-06-27,7724.0,7607.8,7604.6,7618.3,13.699999999999818,102.60000000000036,274
5m_data,FRD,2019-07-04,2019-07-05,2019-07-08,7867.5,7875.9,7872.0,7828.3,43.69999999999982,111.0,274
5m_data,FGD,2019-07-08,2019-07-09,2019-07-10,7826.2,7774.9,7772.6,7822.9,50.29999999999927,115.30000000000018,274
5m_data,FRD,2019-07-10,2019-07-11,2019-07-12,7820.1,7901.7,7896.5,7896.4,0.1000000000003638,68.30000000000018,274
5m_data,FGD,2019-07-11,2019-07-12,2019-07-15,7896.5,7896.4,7890.4,7938.1,47.70000000000073,58.69999999999982,274
5m_data,FRD,2019-07-15,2019-07-16,2019-07-17,7935.2,7965.6,7960.6,7920.6,40.0,76.90000000000055,274
5m_data,FGD,2019-07-17,2019-07-18,2019-07-19,7917.7,7851.6,7847.6,7932.7,85.09999999999945,121.20000000000073,274
5m_data,FRD,2019-07-18,2019-07-19,2019-07-22,7847.6,7932.7,7936.7,7808.4,128.30000000000018,155.5,274
5m_data,FGD,2019-07-19,2019-07-22,2019-07-23,7936.7,7808.4,7812.4,7913.0,100.60000000000036,110.29999999999927,274
5m_data,FRD,2019-07-24,2019-07-25,2019-07-26,7927.4,7988.6,7988.0,7967.1,20.899999999999636,116.5,274
5m_data,FGD,2019-07-25,2019-07-26,2019-07-29,7988.0,7967.1,7977.3,8004.1,26.800000000000182,52.70000000000073,274
5m_data,FRD,2019-07-26,2019-07-29,2019-07-30,7977.3,8004.1,8002.2,7993.8,8.399999999999636,79.60000000000036,274
5m_data,FGD,2019-08-05,2019-08-06,2019-08-07,7682.5,7361.3,7330.9,7510.7,179.80000000000018,324.1999999999998,274
5m_data,FRD,2019-08-08,2019-08-09,2019-08-12,7537.8,7721.9,7680.8,7659.2,21.600000000000364,126.5,274
5m_data,FGD,2019-08-12,2019-08-13,2019-08-14,7645.2,7563.8,7558.3,7743.5,185.19999999999982,275.0,274
5m_data,FRD,2019-08-13,2019-08-14,2019-08-15,7558.3,7743.5,7731.8,7466.2,265.60000000000036,289.39999999999964,274
5m_data,FGD,2019-08-14,2019-08-15,2019-08-16,7731.8,7466.2,7455.3,7498.0,42.69999999999982,182.69999999999982,274
5m_data,FRD,2019-08-19,2019-08-20,2019-08-21,7612.8,7711.7,7703.1,7649.8,53.30000000000018,96.19999999999982,274
5m_data,FGD,2019-08-20,2019-08-21,2019-08-22,7703.1,7649.8,7640.3,7747.9,107.59999999999945,116.79999999999927,274
5m_data,FRD,2019-08-21,2019-08-22,2019-08-23,7640.3,7747.9,7743.2,7697.7,45.5,127.69999999999982,275
5m_data,FGD,2019-08-23,2019-08-26,2019-08-27,7693.3,7483.1,7398.2,7581.7,183.5,269.89999999999964,274
5m_data,FRD,2019-08-26,2019-08-27,2019-08-28,7398.2,7581.7,7579.4,7558.6,20.799999999999272,111.30000000000018,274
5m_data,FGD,2019-08-27,2019-08-28,2019-08-29,7579.4,7558.6,7552.4,7573.3,20.900000000000546,101.5,274
5m_data,FRD,2019-08-29,2019-08-30,2019-09-02,7571.2,7699.3,7692.8,7668.0,24.800000000000182,124.0,229
5m_data,FGD,2019-08-30,2019-09-02,2019-09-03,7692.8,7668.0,7598.2,7607.4,9.199999999999818,113.89999999999964,274
5m_data,FRD,2019-09-06,2019-09-09,2019-09-10,7844.0,7859.7,7847.8,7830.4,17.400000000000546,88.30000000000018,274
5m_data,FGD,2019-09-10,2019-09-11,2019-09-12,7826.3,7814.6,7809.9,7889.7,79.80000000000018,112.0,274
5m_data,FRD,2019-09-12,2019-09-13,2019-09-16,7886.0,7906.3,7909.4,7884.3,25.099999999999454,76.30000000000018,274
5m_data,FGD,2019-09-13,2019-09-16,2019-09-17,7909.4,7884.3,7822.4,7862.9,40.5,96.70000000000073,274
5m_data,FRD,2019-09-18,2019-09-19,2019-09-20,7888.3,7901.3,7896.9,7896.4,0.5,121.39999999999964,275
5m_data,FGD,2019-09-20,2019-09-23,2019-09-24,7890.2,7808.7,7826.0,7847.8,21.800000000000182,88.5,274
5m_data,FRD,2019-09-23,2019-09-24,2019-09-25,7826.0,7847.8,7843.1,7717.9,125.20000000000073,200.69999999999982,274
5m_data,FGD,2019-09-24,2019-09-25,2019-09-26,7843.1,7717.9,7712.3,7803.5,91.19999999999982,179.69999999999982,274
5m_data,FRD,2019-09-25,2019-09-26,2019-09-27,7712.3,7803.5,7798.3,7765.8,32.5,107.79999999999927,274
5m_data,FGD,2019-09-27,2019-09-30,2019-10-01,7760.1,7693.3,7721.6,7768.2,46.599999999999454,82.39999999999964,274
5m_data,FRD,2019-09-30,2019-10-01,2019-10-02,7721.6,7768.2,7759.8,7692.0,67.80000000000018,150.5,275
5m_data,FGD,2019-10-02,2019-10-03,2019-10-04,7690.0,7538.8,7533.5,7641.9,108.39999999999964,185.30000000000018,274
5m_data,FRD,2019-10-07,2019-10-08,2019-10-09,7691.9,7723.4,7715.9,7607.6,108.29999999999927,170.69999999999982,274
5m_data,FGD,2019-10-08,2019-10-09,2019-10-10,7715.9,7607.6,7604.6,7690.1,85.5,125.89999999999964,274
5m_data,FRD,2019-10-15,2019-10-16,2019-10-17,7844.2,7947.8,7942.7,7938.8,3.899999999999636,52.5,274
5m_data,FGD,2019-10-16,2019-10-17,2019-10-18,7942.7,7938.8,7937.6,7942.1,4.5,71.29999999999927,274
5m_data,FRD,2019-10-17,2019-10-18,2019-10-21,7937.6,7942.1,7936.7,7871.4,65.30000000000018,121.69999999999982,274
5m_data,FGD,2019-10-18,2019-10-21,2019-10-22,7936.7,7871.4,7857.8,7938.6,80.80000000000018,87.19999999999982,274
5m_data,FRD,2019-10-21,2019-10-22,2019-10-23,7857.8,7938.6,7935.1,7832.8,102.30000000000018,151.0,274
5m_data,FGD,2019-10-22,2019-10-23,2019-10-24,7935.1,7832.8,7835.5,7905.5,70.0,107.30000000000018,274
5m_data,FRD,2019-10-28,2019-10-29,2019-10-30,8045.5,8103.5,8097.8,8048.5,49.30000000000018,68.0,276
5m_data,FGD,2019-10-29,2019-10-30,2019-10-31,8097.8,8048.5,8047.7,8109.1,61.400000000000546,123.30000000000018,276
5m_data,FRD,2019-10-30,2019-10-31,2019-11-01,8047.7,8109.1,8118.7,8084.4,34.30000000000018,92.19999999999982,276
5m_data,FGD,2019-10-31,2019-11-01,2019-11-04,8118.7,8084.4,8080.2,8156.7,76.5,82.80000000000018,274
5m_data,FRD,2019-11-04,2019-11-05,2019-11-06,8159.5,8211.8,8209.2,8205.3,3.900000000001455,54.29999999999927,274
5m_data,FGD,2019-11-05,2019-11-06,2019-11-07,8209.2,8205.3,8198.0,8206.2,8.200000000000728,66.89999999999964,274
5m_data,FRD,2019-11-12,2019-11-13,2019-11-14,8241.3,8266.0,8262.9,8262.1,0.7999999999992724,61.399999999999636,274
5m_data,FGD,2019-11-13,2019-11-14,2019-11-15,8262.9,8262.1,8260.0,8264.0,4.0,65.29999999999927,274
5m_data,FRD,2019-11-19,2019-11-20,2019-11-21,8326.9,8331.7,8322.6,8282.5,40.100000000000364,116.60000000000036,274
5m_data,FGD,2019-11-20,2019-11-21,2019-11-22,8322.6,8282.5,8235.5,8271.5,36.0,67.20000000000073,274
5m_data,FRD,2019-11-27,2019-11-28,2019-11-29,8395.3,8452.4,8449.6,8441.0,8.600000000000364,43.29999999999927,231
5m_data,FGD,2019-12-03,2019-12-04,2019-12-05,8306.6,8253.4,8247.8,8295.5,47.70000000000073,98.10000000000036,274
5m_data,FRD,2019-12-06,2019-12-09,2019-12-10,8303.2,8400.6,8399.9,8348.2,51.69999999999891,80.0,274
5m_data,FGD,2019-12-09,2019-12-10,2019-12-11,8399.9,8348.2,8347.4,8365.9,18.5,100.60000000000036,274
5m_data,FRD,2019-12-24,2019-12-27,2019-12-30,8704.6,8709.0,8777.0,8759.8,17.200000000000728,73.89999999999964,274
5m_data,FGD,2019-12-30,2019-12-31,2020-01-02,8762.2,8713.2,8708.9,8753.4,44.5,79.0,274
5m_data,FRD,2020-01-02,2020-01-03,2020-01-06,8753.6,8882.8,8875.4,8791.2,84.19999999999891,171.8000000000011,274
5m_data,FGD,2020-01-03,2020-01-06,2020-01-07,8875.4,8791.2,8739.6,8837.6,98.0,149.10000000000036,274
5m_data,FRD,2020-01-06,2020-01-07,2020-01-08,8739.6,8837.6,8835.0,8829.2,5.799999999999272,68.69999999999891,274
5m_data,FGD,2020-01-07,2020-01-08,2020-01-09,8835.0,8829.2,8822.0,8934.2,112.20000000000073,293.5,274
5m_data,FRD,2020-01-09,2020-01-10,2020-01-13,8931.3,8994.1,8991.4,8962.0,29.399999999999636,88.5,274
